City,Client name,Country,Customer Segment,Date of Sale,Packaging,Priority,Product Category,Product Sub-Category,Product's name,Region,Row ID,Send date,Shipping Method,State,Zip code,Discount,Margin,Profit,Quantity,Sale Value,Shipping cost,Unit price
MaringÃ¡,Scot Wooten,Brasil,Corporate,11/5/2018,Small Box,Not Specified,Furniture,Office Furniture,"EldonÂ® Image Series Desk Accessories, Burgundy",Sul,7150,11/7/2011 0:00,Normal Air,ParanÃ¡,72956,0.09,0.49,-29.14,10,48,6.92,4.18
Porto Alegre,Bruce Stewart,Brasil,Corporate,9/5/2017,Small Pack,Not Specified,Furniture,Office Furniture,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Sul,5115,9/7/2010 0:00,Normal Air,Rio Grande do Sul,22025,0.02,0.49,255.03,43,927.82,6.67,20.24
Porto Alegre,Randy Ferguson,Brasil,Corporate,5/23/2019,Small Pack,Not Specified,Furniture,Office Furniture,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Sul,3568,5/24/2012 0:00,Normal Air,Rio Grande do Sul,37421,0.09,0.44,106.98,25,536.21,8.99,22.72
Curitiba,John Lee,Brasil,Corporate,4/30/2017,Small Pack,Not Specified,Furniture,Office Furniture,Eldon Pizzazâ„¢ Desk Accessories,Sul,2080,5/2/2010 0:00,Normal Air,ParanÃ¡,71901,0.1,0.41,-150.53,48,103.8,4.57,2.23
Florianópolis,Rick Hansen,Brasil,Corporate,5/5/2018,Small Pack,Not Specified,Furniture,Office Furniture,Aluminum Document Frame,Sul,6917,5/8/2011 0:00,Normal Air,Santa Catarina,30344,0.1,0.55,42.22,8,94.35,2.85,12.22
Porto Alegre,Liz MacKendrick,Brasil,Corporate,7/2/2019,Wrap Bag,Not Specified,Furniture,Office Furniture,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Sul,5242,7/3/2012 0:00,Normal Air,Rio Grande do Sul,23111,0,0.78,-634.49,44,3304.38,37.58,70.71
Formosa,Michelle Huthwaite,Brasil,Home Office,5/4/2018,Medium Box,Average,Furniture,Office Furniture,DAX Solid Wood Frames,Centro-Oeste,5244,5/5/2011 0:00,Normal Air,GoiÃ¡s,77015,0.04,0.48,5.5,21,210.86,6.02,9.77
Novo Gama,Victoria Wilson,Brasil,Home Office,7/26/2016,Small Box,Average,Furniture,Office Furniture,Staples Plastic Wall Frames,Centro-Oeste,6802,7/26/2009 0:00,Normal Air,GoiÃ¡s,53095,0.04,0.41,-7.73,50,387.03,4.95,7.96
CuiabÃ¡,Maria Bertelson,Brasil,Home Office,12/12/2017,Small Box,Average,Furniture,Office Furniture,"Seth Thomas 12"" Clock w/ Goldtone Case",Centro-Oeste,1408,12/13/2010 0:00,Normal Air,Mato Grosso,65203,0.08,0.51,119.25,32,690.88,7.58,22.98
Formosa,Magdelene Morse,Brasil,Home Office,3/10/2018,Small Pack,Average,Furniture,Office Furniture,"Executive Impressions 13"" Clairmont Wall Clock",Centro-Oeste,2837,3/12/2011 0:00,Normal Air,GoiÃ¡s,76117,0.07,0.44,152.79,23,450.39,6.15,19.23
AnÃ¡polis,Mary O'Rourke,Brasil,Home Office,5/7/2018,Wrap Bag,Average,Furniture,Office Furniture,"Master Giant FootÂ® Doorstop, Safety Yellow",Centro-Oeste,4891,5/9/2011 0:00,Normal Air,GoiÃ¡s,55124,0.03,0.42,33.81,37,284.58,4,7.59
Goianésia,Matt Hagelstein,Brasil,Home Office,2/21/2019,Wrap Bag,Average,Furniture,Office Furniture,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Centro-Oeste,6527,2/22/2012 0:00,Normal Air,GoiÃ¡s,76543,0.05,0.67,71.31,7,271.27,13.99,37.93
Recife,Tamara Willingham,Brasil,Home Office,8/28/2016,Large Box,Average,Furniture,Tables,Hon 2111 Invitationâ„¢ Series Corner Table,Nordeste,6725,8/30/2009 0:00,Normal Air,Pernambuco,92277,0.08,0.79,-1621.38,49,8058.96,69,209.37
JoÃ£o Pessoa,Eva Jacobs,Brasil,Home Office,2/5/2017,Large Box,Average,Furniture,Office Furniture,Electrix Halogen Magnifier Lamp,Nordeste,5516,2/5/2010 0:00,Normal Air,Paraíba,80104,0.1,0.59,1217.19,14,2595.07,11.54,194.3
Feira de Santana,Tony Sayre,Brasil,Home Office,5/7/2017,Medium Box,Average,Furniture,Office Furniture,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Nordeste,1035,5/8/2010 0:00,Normal Air,Bahia,98273,0.07,0.67,46.8,12,1079.19,39.61,92.23
Recife,Nicole Brennan,Brasil,Home Office,4/16/2018,Medium Box,Average,Furniture,Office Furniture,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Nordeste,5804,4/18/2011 0:00,Normal Air,Pernambuco,92627,0.09,0.65,1116.98,39,3854.4,5.81,107.53
Brasilia,Michelle Lonsdale,Brasil,Home Office,9/19/2019,Large Box,Average,Furniture,Office Furniture,Electrix Halogen Magnifier Lamp,Norte,1676,9/21/2012 0:00,Normal Air,Tocantins,60130,0.01,0.59,2176.19,23,4689.66,11.54,194.3
Manaus,Neola Schneider,Brasil,Home Office,5/30/2018,Wrap Bag,Average,Furniture,Office Furniture,Ultra Commercial Grade Dual Valve Door Closer,Norte,160,5/31/2011 0:00,Normal Air,Amazonas,60035,0.03,0.53,782.91,46,1815.49,3.04,39.89
SÃ£o Paulo,Jennifer Ferguson,Brasil,Home Office,8/16/2016,Large Box,Average,Furniture,Tables,Hon 2111 Invitationâ„¢ Series Corner Table,Sudeste,3270,8/18/2009 0:00,Normal Air,SÃ£o Paulo,11542,0,0.79,-505.984479,24,4276.096,69,209.37
SÃ£o Paulo,Doug Jacobs,Brasil,Home Office,9/9/2019,Large Box,Average,Furniture,Office Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Sudeste,2473,9/12/2012 0:00,Normal Air,SÃ£o Paulo,8817,0.05,0.59,847.06,21,2784.57,24.49,136.98
SÃ£o Paulo,Anne Pryor,Brasil,Home Office,12/2/2016,Small Box,Average,Furniture,Office Furniture,"Seth Thomas 8 1/2"" Cubicle Clock",Sudeste,5098,12/2/2009 0:00,Normal Air,SÃ£o Paulo,12180,0.02,0.53,65.49,6,129.5,6.68,20.28
SÃ£o Paulo,Arthur Prichep,Brasil,Home Office,7/25/2017,Small Box,Average,Furniture,Office Furniture,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Sudeste,4360,7/28/2010 0:00,Normal Air,SÃ£o Paulo,44106,0.02,0.44,843.12,39,1818.76,6.77,46.94
Vitória,Vivian Mathis,Brasil,Home Office,7/6/2016,Small Box,Average,Furniture,Office Furniture,DAX Natural Wood-Tone Poster Frame,Sudeste,8216,7/7/2009 0:00,Normal Air,Espírito Santo,21117,0.03,0.49,180.64,20,525.78,6.93,26.48
SÃ£o Paulo,Max Jones,Brasil,Home Office,5/25/2017,Small Pack,Average,Furniture,Office Furniture,"Executive Impressions 14"" Contract Wall Clock",Sudeste,4418,5/27/2010 0:00,Normal Air,SÃ£o Paulo,18504,0.04,0.52,134.21,14,302.4,3.63,22.23
SÃ£o Paulo,Ben Wallace,Brasil,Home Office,7/2/2016,Small Pack,Average,Furniture,Office Furniture,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Sudeste,1595,7/4/2009 0:00,Normal Air,SÃ£o Paulo,13601,0.04,0.35,2860.71,45,4629.67,8.99,99.23
MaringÃ¡,Tony Sayre,Brasil,Home Office,8/3/2018,Small Box,Average,Furniture,Office Furniture,"EldonÂ® Expressionsâ„¢ Wood and Plastic Desk Accessories, Oak",Sul,7927,8/4/2011 0:00,Normal Air,ParanÃ¡,36701,0.02,0.57,-309.06,41,417.53,12.52,9.98
Loanda,Patrick Jones,Brasil,Home Office,7/17/2016,Small Box,Average,Furniture,Office Furniture,Regeneration Desk Collection,Sul,4508,7/17/2009 0:00,Normal Air,ParanÃ¡,36869,0.07,0.41,-185.34,50,86.7,4.86,1.76
Curitiba,Nathan Mautz,Brasil,Home Office,5/6/2019,Small Pack,Average,Furniture,Office Furniture,"Executive Impressions 13"" Chairman Wall Clock",Sul,936,5/8/2012 0:00,Normal Air,ParanÃ¡,35209,0.03,0.5,80.32,7,181.32,8.99,25.38
Porto Alegre,Randy Ferguson,Brasil,Home Office,6/6/2018,Small Pack,Average,Furniture,Office Furniture,Nu-Dell Leatherette Frames,Sul,781,6/7/2011 0:00,Normal Air,Rio Grande do Sul,37620,0.07,0.49,52.69,8,120.22,5,14.34
Cachoeira do Sul,Denise Monton,Brasil,Home Office,10/1/2018,Wrap Bag,Average,Furniture,Office Furniture,Coloredge Poster Frame,Sul,6955,10/2/2011 0:00,Normal Air,Rio Grande do Sul,27217,0.09,0.46,37.74,3,44.84,5.3,14.2
AnÃ¡polis,Khloe Miller,Brasil,Home Office,12/25/2017,Medium Box,Critical,Furniture,Office Furniture,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Centro-Oeste,741,12/26/2010 0:00,Normal Air,GoiÃ¡s,48066,0.07,0.74,-1448.83,34,2932.99,56.2,90.98
Brasilia,Harold Engle,Brasil,Home Office,12/7/2018,Small Box,Critical,Furniture,Office Furniture,DAX Natural Wood-Tone Poster Frame,Centro-Oeste,5715,12/9/2011 0:00,Normal Air,Mato Grosso do Sul,46952,0.1,0.49,221.81,50,1270.03,6.93,26.48
Novo Gama,Fred Hopkins,Brasil,Home Office,10/4/2017,Small Pack,Critical,Furniture,Office Furniture,"DAX Metal Frame, Desktop, Stepped-Edge",Centro-Oeste,7626,10/6/2010 0:00,Normal Air,GoiÃ¡s,77840,0.01,0.46,43.87,24,523.56,8.99,20.24
GoiÃ¢nia,Julia West,Brasil,Home Office,6/21/2018,Small Pack,Critical,Furniture,Office Furniture,"DAX Metal Frame, Desktop, Stepped-Edge",Centro-Oeste,4607,6/22/2011 0:00,Normal Air,GoiÃ¡s,61401,0.02,0.46,-28.34,8,178.78,8.99,20.24
Novo Gama,Edward Nazzal,Brasil,Home Office,5/25/2018,Small Pack,Critical,Furniture,Office Furniture,Eldon Pizzazâ„¢ Desk Accessories,Centro-Oeste,6986,5/27/2011 0:00,Normal Air,GoiÃ¡s,76706,0.08,0.41,-35.96,13,33.11,4.57,2.23
AnÃ¡polis,Michael Granlund,Brasil,Home Office,11/4/2016,Wrap Bag,Critical,Furniture,Office Furniture,"Master Giant FootÂ® Doorstop, Safety Yellow",Centro-Oeste,1243,11/4/2009 0:00,Normal Air,GoiÃ¡s,55337,0.01,0.42,1.35,20,160.29,4,7.59
Brasilia,Jennifer Halladay,Brasil,Home Office,3/8/2017,Wrap Bag,Critical,Furniture,Office Furniture,"Master Caster Door Stop, Gray",Centro-Oeste,3989,3/10/2010 0:00,Normal Air,Mato Grosso do Sul,74006,0.03,0.51,-27.39,22,119.63,3.63,5.08
AnÃ¡polis,Khloe Miller,Brasil,Home Office,9/24/2019,Wrap Bag,Critical,Furniture,Office Furniture,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Centro-Oeste,1952,9/24/2012 0:00,Normal Air,GoiÃ¡s,48073,0.05,0.78,-870.61,30,2052.82,37.58,70.71
JoÃ£o Pessoa,Fred Harton,Brasil,Home Office,8/6/2017,Large Box,Critical,Furniture,Office Furniture,Luxo Professional Combination Clamp-On Lamps,Nordeste,2582,8/8/2010 0:00,Normal Air,Paraíba,80906,0.03,0.59,855.14,46,4814.12,21.26,102.3
Feira de Santana,Christopher Conant,Brasil,Home Office,7/16/2018,Medium Box,Critical,Furniture,Office Furniture,"DAX Value U-Channel Document Frames, Easel Back",Nordeste,7119,7/18/2011 0:00,Normal Air,Bahia,98408,0,0.54,-148.8,47,255.65,5.71,4.97
JoÃ£o Pessoa,Fred Harton,Brasil,Home Office,4/1/2018,Medium Box,Critical,Furniture,Chairs,SAFCO Optional Arm Kit for WorkspaceÂ® Cribbage Stacking Chair,Nordeste,5252,4/2/2011 0:00,Normal Air,Paraíba,80219,0.08,,90.04,29,737.38,5.3,26.64
Recife,Jill Fjeld,Brasil,Home Office,2/24/2019,Small Box,Critical,Furniture,Office Furniture,Eldon Expressions Mahogany Wood Desk Collection,Nordeste,1911,2/26/2012 0:00,Normal Air,Pernambuco,92262,0.02,0.6,-106.36,42,282.61,5.22,6.24
Recife,Darren Budd,Brasil,Home Office,10/27/2019,Small Box,Critical,Furniture,Office Furniture,Eldon Expressions Mahogany Wood Desk Collection,Nordeste,2439,10/28/2012 0:00,Normal Air,Pernambuco,93422,0.03,0.6,-530.68,20,2305.75,35,113.64
Sao Luís,Lisa Hazard,Brasil,Home Office,10/21/2019,Small Pack,Critical,Furniture,Office Furniture,Magna Visual Magnetic Picture Hangers,Nordeste,1545,10/23/2012 0:00,Normal Air,MaranhÃ£o,87105,0,0.47,-106.27,35,182.86,5.72,4.82
Natal,Annie Thurman,Brasil,Home Office,12/21/2019,Small Pack,Critical,Furniture,Office Furniture,"Executive Impressions 14""",Nordeste,854,12/22/2012 0:00,Normal Air,Rio Grande do Norte,84321,0.07,0.41,13.21,7,157.03,5.08,22.23
Salvador,Laurel Workman,Brasil,Home Office,5/20/2019,Wrap Bag,Critical,Furniture,Office Furniture,Deflect-OÂ® Glasstiqueâ„¢ Clear Desk Accessories,Nordeste,3148,5/23/2012 0:00,Normal Air,Bahia,59715,0.06,0.52,-9.78,32,251.51,3.68,7.7
Manaus,Sylvia Foulston,Brasil,Home Office,2/14/2019,Large Box,Critical,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Norte,176,2/16/2012 0:00,Normal Air,Amazonas,60035,0.25,0.68,-481.041,11,663.784,69,71.37
SÃ£o Paulo,Chris Selesnick,Brasil,Home Office,2/11/2018,Large Box,Critical,Furniture,Chairs,Hon Olson Stacker Stools,Sudeste,2512,2/13/2011 0:00,Normal Air,SÃ£o Paulo,43952,0,0.57,-73.22,1,172.34,24.49,140.81
SÃ£o Paulo,Chris Selesnick,Brasil,Home Office,11/29/2016,Small Box,Critical,Furniture,Office Furniture,DAX Clear Channel Poster Frame,Sudeste,5487,12/1/2009 0:00,Normal Air,SÃ£o Paulo,43952,0.02,0.48,4.91,20,307.46,7.4,14.58
SÃ£o Paulo,Karen Ferguson,Brasil,Home Office,10/17/2019,Small Pack,Critical,Furniture,Office Furniture,Ultra Door Pull Handle,Sudeste,4808,10/19/2012 0:00,Normal Air,SÃ£o Paulo,11741,0.05,0.52,-89.9,31,336.34,7.94,10.52
SÃ£o Paulo,Aaron Hawkins,Brasil,Home Office,8/15/2016,Small Pack,Critical,Furniture,Office Furniture,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Sudeste,3776,8/17/2009 0:00,Normal Air,SÃ£o Paulo,7203,0.06,0.45,-103.48,48,460.69,7.29,9.48
Vitória,Michelle Huthwaite,Brasil,Home Office,6/18/2019,Small Pack,Critical,Furniture,Office Furniture,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Sudeste,6140,6/19/2012 0:00,Normal Air,Espírito Santo,20735,0.1,0.49,42.39,28,547.32,6.67,20.24
SÃ£o Paulo,Laurel Elliston,Brasil,Home Office,9/8/2019,Wrap Bag,Critical,Furniture,Office Furniture,"Master Giant FootÂ® Doorstop, Safety Yellow",Sudeste,5165,9/9/2012 0:00,Normal Air,SÃ£o Paulo,11758,0.1,0.42,-10.61,3,26.13,4,7.59
Loanda,Jill Fjeld,Brasil,Home Office,1/4/2019,Large Box,Critical,Furniture,Office Furniture,Luxo Adjustable Task Clamp Lamp,Sul,4426,1/4/2012 0:00,Normal Air,ParanÃ¡,33403,0,0.59,572.26,38,3531.75,20.79,88.84
Florianópolis,William Brown,Brasil,Home Office,10/20/2016,Large Box,Critical,Furniture,Chairs,SAFCO Arco Folding Chair,Sul,5182,10/21/2009 0:00,Normal Air,Santa Catarina,30240,0.09,,1653.6,25,6685.05,24.49,276.2
Porto Alegre,MaryBeth Skach,Brasil,Home Office,8/14/2016,Medium Box,Critical,Furniture,Office Furniture,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Sul,5869,8/15/2009 0:00,Normal Air,Rio Grande do Sul,28115,0.03,0.65,1521.31,47,5294.48,5.81,107.53
Florianópolis,William Brown,Brasil,Home Office,10/20/2016,Small Box,Critical,Furniture,Office Furniture,"Howard Miller 16"" Diameter Gallery Wall Clock",Sul,5183,10/21/2009 0:00,Normal Air,Santa Catarina,30240,0.03,0.46,257.59,18,1175.53,14.48,63.94
Porto Alegre,Tracy Blumstein,Brasil,Home Office,2/17/2019,Small Box,Critical,Furniture,Office Furniture,DAX Clear Channel Poster Frame,Sul,3481,2/18/2012 0:00,Normal Air,Rio Grande do Sul,29203,0.06,0.48,-19.34,6,96.21,57.4,14.58
MaringÃ¡,Nathan Mautz,Brasil,Home Office,4/29/2019,Small Pack,Critical,Furniture,Office Furniture,Magna Visual Magnetic Picture Hangers,Sul,5066,5/1/2012 0:00,Normal Air,ParanÃ¡,35810,0.01,0.47,-28.85,10,55.82,5.72,4.82
Florianópolis,Mark Van Huff,Brasil,Home Office,8/30/2018,Small Pack,Critical,Furniture,Office Furniture,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Sul,5426,9/1/2011 0:00,Normal Air,Santa Catarina,42301,0.1,0.45,-59.64,19,169.4,7.29,9.48
Formosa,Magdelene Morse,Brasil,Home Office,10/20/2016,Large Box,High,Furniture,Chairs,Hon Pagodaâ„¢ Stacking Chairs,Centro-Oeste,2249,10/22/2009 0:00,Normal Air,GoiÃ¡s,75401,0.03,0.55,5034.15,44,14521.39,24.49,320.98
Douradina,Sandra Glassco,Brasil,Home Office,6/22/2018,Large Box,High,Furniture,Chairs,Hon Pagodaâ„¢ Stacking Chairs,Centro-Oeste,1428,6/23/2011 0:00,Normal Air,Mato Grosso do Sul,58501,0.03,0.55,2080.48,24,7547.14,24.49,320.98
GoiÃ¢nia,Cari Schnelling,Brasil,Home Office,12/24/2017,Large Box,High,Furniture,Office Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Centro-Oeste,7168,12/26/2010 0:00,Normal Air,GoiÃ¡s,60067,0.08,0.59,-192.92,2,291.66,24.49,136.98
Douradina,Joni Blumstein,Brasil,Home Office,7/3/2018,Medium Box,High,Furniture,Office Furniture,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Centro-Oeste,1645,7/6/2011 0:00,Normal Air,Mato Grosso do Sul,73703,0.02,0.65,1708.84,47,5051.89,5.81,107.53
Douradina,Sandra Glassco,Brasil,Home Office,6/22/2018,Medium Box,High,Furniture,Office Furniture,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Centro-Oeste,1429,6/23/2011 0:00,Normal Air,Mato Grosso do Sul,58103,0.08,0.69,-178.77,2,224.32,13.99,110.98
GoiÃ¢nia,Charlotte Melton,Brasil,Home Office,5/7/2017,Small Box,High,Furniture,Office Furniture,"Howard Miller 16"" Diameter Gallery Wall Clock",Centro-Oeste,6439,5/9/2010 0:00,Normal Air,GoiÃ¡s,60089,0,0.46,1026.07,37,2522.21,14.48,63.94
Douradina,Joni Blumstein,Brasil,Home Office,1/11/2018,Small Box,High,Furniture,Office Furniture,Howard Miller 12-3/4 Diameter Accuwave DS â„¢ Wall Clock,Centro-Oeste,3013,1/12/2011 0:00,Normal Air,Mato Grosso do Sul,73110,0,0.43,830.75,24,1965.21,19.99,78.69
FÃ¡tima do Sul,Cari Sayre,Brasil,Home Office,9/19/2017,Small Box,High,Furniture,Office Furniture,Howard Miller 12-3/4 Diameter Accuwave DS â„¢ Wall Clock,Centro-Oeste,7469,9/19/2010 0:00,Normal Air,Mato Grosso do Sul,68046,0.01,0.43,1049.02,33,2667.92,19.99,78.69
AnÃ¡polis,Sally Matthias,Brasil,Home Office,2/12/2019,Small Box,High,Furniture,Office Furniture,Howard Miller Distant Time Traveler Alarm Clock,Centro-Oeste,1469,2/14/2012 0:00,Normal Air,GoiÃ¡s,56001,0.05,0.44,-40.98,26,723.82,19.46,27.42
CuiabÃ¡,Kimberly Carter,Brasil,Home Office,8/10/2018,Small Box,High,Furniture,Office Furniture,Howard Miller 12-3/4 Diameter Accuwave DS â„¢ Wall Clock,Centro-Oeste,7335,8/11/2011 0:00,Normal Air,Mato Grosso,52732,0.07,0.43,545.11,19,1410.44,19.99,78.69
Douradina,Sandra Glassco,Brasil,Home Office,1/10/2018,Small Box,High,Furniture,Office Furniture,"DAX Copper Panel Document Frame, 5 x 7 Size",Centro-Oeste,2883,1/12/2011 0:00,Normal Air,Mato Grosso do Sul,58103,0.08,0.43,73.57,35,418.34,5.16,12.58
CuiabÃ¡,Sanjit Chand,Brasil,Home Office,10/30/2019,Small Box,High,Furniture,Office Furniture,"Seth Thomas 12"" Clock w/ Goldtone Case",Centro-Oeste,7502,11/1/2012 0:00,Normal Air,Mato Grosso,50265,0.1,0.51,109.16,35,738.69,7.58,22.98
AnÃ¡polis,Mark Cousins,Brasil,Home Office,11/3/2016,Small Pack,High,Furniture,Office Furniture,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Centro-Oeste,3975,11/4/2009 0:00,Normal Air,GoiÃ¡s,48093,0.07,0.44,344.61,22,668.39,3.92,30.93
Formosa,Nancy Lomonaco,Brasil,Home Office,12/24/2017,Small Pack,High,Furniture,Office Furniture,"Eldon Regeneration Recycled Desk Accessories, Smoke",Centro-Oeste,2306,12/26/2010 0:00,Normal Air,GoiÃ¡s,76053,0.08,0.53,-81.96,28,51.14,4.08,1.74
Formosa,Gary Zandusky,Brasil,Home Office,2/22/2017,Small Pack,High,Furniture,Office Furniture,Ultra Door Push Plate,Centro-Oeste,4154,2/24/2010 0:00,Normal Air,GoiÃ¡s,78596,0.09,0.52,-29.62,49,235.12,3.05,4.91
Recife,Darren Budd,Brasil,Home Office,7/5/2018,Jumbo Box,High,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Nordeste,3242,7/7/2011 0:00,Normal Air,Pernambuco,93422,0.02,0.71,2.45,6,17.43,0.5,2.88
Sao Luís,Lisa Hazard,Brasil,Home Office,11/15/2019,Large Box,High,Furniture,Office Furniture,Luxo Adjustable Task Clamp Lamp,Nordeste,3483,11/16/2012 0:00,Normal Air,MaranhÃ£o,88220,0.01,0.59,350.94,7,685.7,20.79,88.84
Teresina,Cassandra Brandow,Brasil,Home Office,10/13/2019,Medium Box,High,Furniture,Office Furniture,Eldon AdvantageÂ® Foldable Chair Mats for Low Pile Carpets,Nordeste,6853,10/13/2012 0:00,Normal Air,Piauí,97301,0.01,0.64,527.13,43,2387.61,11.1,54.2
JoÃ£o Pessoa,Fred Harton,Brasil,Home Office,5/1/2018,Small Box,High,Furniture,Office Furniture,Eldon Executive Woodline II Cherry Finish Desk Accessories,Nordeste,341,5/2/2011 0:00,Normal Air,Paraíba,80906,0.01,0.57,94.96,31,1324.09,18.98,40.89
Recife,Karen Carlisle,Brasil,Home Office,3/27/2019,Small Box,High,Furniture,Office Furniture,"Deflect-o SuperTrayâ„¢ Unbreakable Stackable Tray, Letter, Black",Nordeste,5024,3/28/2012 0:00,Normal Air,Pernambuco,94110,0.08,0.42,154.02,11,324.52,8.55,29.18
JoÃ£o Pessoa,Fred Harton,Brasil,Home Office,4/11/2018,Small Pack,High,Furniture,Office Furniture,"Executive Impressions 12"" Wall Clock",Nordeste,6878,4/12/2011 0:00,Normal Air,Paraíba,80219,0.08,0.47,35.08,41,708.83,8.99,17.67
Recife,Tom Ashbrook,Brasil,Home Office,2/11/2018,Small Pack,High,Furniture,Office Furniture,"EldonÂ® 400 Classâ„¢ Desk Accessories, Black Carbon",Nordeste,4814,2/13/2011 0:00,Normal Air,Pernambuco,94513,0.08,0.43,-16.49,10,89.04,8.54,8.75
SÃ£o Paulo,Mick Hernandez,Brasil,Home Office,10/11/2016,Medium Box,High,Furniture,Office Furniture,DAX Cubicle Frames - 8x10,Sudeste,1369,10/13/2009 0:00,Normal Air,SÃ£o Paulo,44256,0,0.55,-56.97,25,158.83,5.92,5.77
Rio de Janeiro,David Kendrick,Brasil,Home Office,7/20/2017,Medium Box,High,Furniture,Office Furniture,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Sudeste,8010,7/21/2010 0:00,Normal Air,Rio de Janeiro,2914,0.05,0.64,365.25,30,1775.33,12.23,60.65
SÃ£o Paulo,Art Foster,Brasil,Home Office,10/7/2017,Medium Box,High,Furniture,Chairs,SAFCO Optional Arm Kit for WorkspaceÂ® Cribbage Stacking Chair,Sudeste,3923,10/8/2010 0:00,Normal Air,SÃ£o Paulo,17331,0.08,,127.17,35,897.42,5.3,26.64
Vitória,Helen Wasserman,Brasil,Home Office,4/28/2018,Medium Box,High,Furniture,Office Furniture,Eldon Cleatmat Plusâ„¢ Chair Mats for High Pile Carpets,Sudeste,1388,4/30/2011 0:00,Normal Air,Espírito Santo,21222,0.08,0.74,148.25,2,203.3,48.2,79.52
SÃ£o Paulo,Lena Cacioppo,Brasil,Home Office,12/4/2017,Small Box,High,Furniture,Office Furniture,"DAX Copper Panel Document Frame, 5 x 7 Size",Sudeste,523,12/5/2010 0:00,Normal Air,SÃ£o Paulo,12047,0.06,0.43,70.51,32,383.57,5.16,12.58
SÃ£o Paulo,Bruce Degenhardt,Brasil,Home Office,5/11/2017,Small Box,High,Furniture,Office Furniture,9-3/4 Diameter Round Wall Clock,Sudeste,1349,5/11/2010 0:00,Normal Air,SÃ£o Paulo,19406,0.06,0.43,-17.49,49,675.71,8.78,13.79
RibeirÃ£o Pires,Duane Benoit,Brasil,Home Office,10/29/2019,Small Box,High,Furniture,Office Furniture,"EldonÂ® 300 Classâ„¢ Desk Accessories, Black",Sudeste,6738,10/30/2012 0:00,Normal Air,SÃ£o Paulo,18040,0.09,0.41,-53.06,24,113.43,5.32,4.95
Vitória,Gary McGarr,Brasil,Home Office,10/30/2016,Small Pack,High,Furniture,Office Furniture,"Executive Impressions 12"" Wall Clock",Sudeste,6232,11/1/2009 0:00,Normal Air,Espírito Santo,20746,0.05,0.47,50.04,35,620.02,8.99,17.67
SÃ£o Paulo,Lena Cacioppo,Brasil,Home Office,12/4/2017,Small Pack,High,Furniture,Office Furniture,Nu-Dell Leatherette Frames,Sudeste,524,12/6/2010 0:00,Normal Air,SÃ£o Paulo,12047,0.05,0.49,116.96,31,461.1,5,14.34
SÃ£o Paulo,Lena Creighton,Brasil,Home Office,12/1/2018,Small Pack,High,Furniture,Office Furniture,"Executive Impressions 14"" Contract Wall Clock",Sudeste,3803,12/3/2011 0:00,Normal Air,SÃ£o Paulo,19143,0.05,0.52,297.11,42,890.61,3.63,22.23
SÃ£o Paulo,Art Foster,Brasil,Home Office,10/7/2017,Wrap Bag,High,Furniture,Office Furniture,EldonÂ® 500 Classâ„¢ Desk Accessories,Sudeste,3924,10/8/2010 0:00,Normal Air,SÃ£o Paulo,17331,0.08,0.52,-6.7,27,306.02,6.2,12.07
